istj,out of these types series   which do you prefer and why    if other   state what that might be 
esfp,dating an <type> for almost two months has been challenging but there  s also psychological understanding and attraction between us so it is n t one sided when we talk about hobbies   arts   and places it can be extremely comfortable and enjoyable however   i m not truly sure if this young man wants to be serious with me we are only in our early twenties and i do n t have that much experience in the dating world except with this young <type> who has at least   lovers before me he told me that he wanted to consider me as his wife unless i fulfilled his criteria which obviously has to be about looks and body i told him that these are superficial things and that in the end   looks will merely fade i understand it can be an important factor especially if he is truly visual and i m sure even without me   he can get another lady if he desires to if he had someone with whom he went out before and he is comparing me with those women   then i just do n t understand the idea of him being with me if he knows i ca n t satisfy his wishes sometimes if i can recall   at least we clashed but manage to forgive each other until there will be another conflict if we are already like this during dating   i do n t know if marriage is the best solution since it wo n t be the same usually   dating is supposed to be easier   i thought well   not in this relationship lol i was anticipating this relationship to last long term and i know i should n t expect anything too much   but after going through hardships i had a chance to move on and not fall for another heartbreak if marriage is uttered in his tongue   i believe he wants to respect me and be frank about the situation so   i m not sure why he always cancels our plan if we want to have a date and talk about serious matters oh   i do n t know we  ll see 
istj,hello <type>s   in this interview   i got a chance to talk to jamie and cherie about their similarities and differences as a standard and jumper <type> type for context   the jumper <type> type simply jumps over the te and becomes si and fi first as oppose to si and te we started the interview with cherie and jamie talking about their observer problems with their phones then   we jumped into the topic of talking about the feeling of disrespected for the standard <type> and getting tribe hate from the jumper <type> cherie and jamie started making fun of me and said that all nt  s like wearing cardigan and it  s a nerd thing    looks like i  ll have to start wearing my cardigan on some interviews    this interview was actually really funny   with the <type>s observer problems   making fun of self and tribe   and their weirdness with consuming new information during our discussion about consuming new information   both jamie and cherie said they get really weird about consuming new information they said all they want is to consume what they  ve already seen but they  re not allowed because that  s cheating and you need to consume something new we also started talking about being a double decider and funny enough we started both praising and making fun of ixxp types    double deciders have to be balanced with praising and making fun of otherwise   it becomes weird    it  s all in good fun of course because we like ixxps as friends cherie and jamie also started talking about their masculine ne and how their predictions tend to be wrong they said they feel confident about it because it  s masculine but because it  s a demon   they do n t feel responsible for making sure their prediction is right finally   we talked about the fi si identity and how it  s not good to tie the identity to your role or job instead   you need to look at your role or job and see if they tick all the boxes in your top   values if it ticks all the boxes then it  s the right job for you and if not then continue the search watch this interview here 
isfj,do you like watching movies   <type>s    yesterday i watched odd thomas and i found it very interesting i think thomas has some characters of <type> like batman in batman series the film is about the good and the bad with mixed events which could guide the audiences to follow the main actors misleading thoughts this film has a lot of emotional and thrilling materials that touch my senses overall   the movie has decent actors actresses and astonishing end    except some violent and scary scenes which you might be afraid of and   predictable culprit    my judgment     
istj,i am placing these list from susan storm s website you should not use this list in an attempt to determine your type instead the list is being placed here for discussion among <type> types or compare list with other types that you may want to compare and contrast   you use your past as a guide for the future as you go through life   you consider it your moral obligation to learn from each experience   whether it s a failure or a success you collect these experiences and recall them when a crisis hits or a solution is needed to a problem that said   if you re in an unhealthy phase of life   you might get hooked on bad habits from your past enjoying the comfort or thrill of these habits and wanting to relive them even if they have negative consequences   you remember the facts and details of past experiences well you have a gift for remembering little details and experiences from the past because of this   you quickly notice changes and shifts for example   if you walk into a room   you might be the first to notice that the furniture has been rearranged you also might notice if someone s body language differs from their typical composure and sense that something isn t right   you crave a sense of routine unpredictable situations are anathema to you   so you try to have a clear direction for your day usually you have a calendar planned out and a daily flow that helps you to know what to expect and when this sense of routine and consistency puts you at ease and gives you the freedom to think clearly   you enjoy reliving your favorite memories all types enjoy reminiscing from time to time   but you seem to have a special affinity for it you can close your eyes and recall a past memory and feel as if you are really living and breathing it the past comes to life in vivid detail and lush imagery you can even enter a state of flow through this process find out more things you enjoy in    things that excite the <type> personality type   following through on your word is a huge priority for you because being consistent and dependable is so crucial to you   people know that they can depend on you to mean what you say and do what you say you ll do letting someone down or forgetting a responsibility makes you feel intense shame and frustration   you experience d j vu a lot because your memory for details and experiences is so remarkable   you quickly make connections between what is happening now and what happened in the past small similar experiences or sights can give you a sudden   unexpected feeling of d j vu people of your type frequently mention having this sensation on a regular basis   you post process experiences to enjoy them fully when you re experiencing something new you tend to feel a little detached from it as if experiencing the full weight of the present moment would be overwhelming however   after the experience is over you often replay it in your mind enjoying the beauty of it more after the fact than during which leads to our next point   you beat yourself up over past mistakes because you re always trying to learn from your mistakes and you have a tendency to post process experiences   you have a tendency to re play embarrassing or awkward moments in your head you might lie in bed at night beating yourself up over mistakes you made    or    years ago   feeling as if the shame and frustration of it all is happening in the present   you try to have a calm   composed manner loud   brash   over reactive people tend to annoy you you respect people who can maintain a sense of composure and control   even in trials and tribulations you try to maintain an air of professionalism and coolness in any situation that presents itself    you quickly sense changes in patterns because you re so aware of details   facts   and past experiences   you quickly notice unexpected changes or shifts in behavior this makes you keenly attuned to changes in patterns or inconsistencies in people    you get a strong sense of satisfaction from crossing items off your to do list productively minded   you get a thrill from crossing items off a task list you get a surge of joy from knowing your projects are being completed and you don t have to worry about them anymore    competence is crucial to you being competent and being surrounded by competent people is vital to your well being finishing tasks on time   being logical   and responding with a cool headed manner to any crisis gives you a sense of well being and confidence this can make you a highly respected leader    check out the <type> leader to see more about this       fairness and justice are core values of yours you hate preferential treatment and believe that solid rules and regulations should be applied to all people without bias that said   you believe clarifying the rules and making sure they are just   fair   and reasonable is crucial you will fight relentlessly to tear down rules you see as oppressive or unjust    you re skeptical of overt displays of emotion when people are emotionally reactive   cloying   or effusive   you tend to get suspicious what do they want    are they emotionally okay    can you trust them    why is their eye twitching    why are they crying    why can t they calm down       you re a realist more than an idealist you have core values that you strive to uphold no matter the odds but even with that in mind   you consider yourself a realist more than a dreamer you want to know the facts and avoid having your mind clouded by theories and emotions that might cloud your ability to see the reality of a situation clearly    be prepared   is your motto you create plans and contingency plans for the future so that no matter what happens you will have a solution readily available people count on you for your ability to organize and present alternative plans when a disaster occurs that said   if a situation comes up that you re unprepared for   you tend to feel trapped and overwhelmed you need to get away to a quiet place so that you can devise a solution    you re skilled in the art of logistics you seem to innately know how to organize people and objects in the most efficient way getting things done on time   getting people where they need to be   and handling many moving pieces is something you have the capability to do with nearly unmatched skill    you have perseverance if you put your energy into something   you see no virtue in bowing out before you ve given     of your energy to it you put a tremendous amount of willpower into every action you take    when you re stressed   you see dozens of negative possibilities normally focused and grounded   when you re severely stressed you tend to flip a switch and become filled with visions of doom and gloom you see all the ways that your plans could unravel and all the potential security risks that lie ahead of you    you despise pretention people who craft elaborate phrases with superfluous words tend to get on your nerves people who try to appear like philosophers   gurus   or experts without the life experience to back it up make your skin crawl    you put facts before personal feelings you ve made it a top priority to place truth on a higher level of respect than emotions your heart or feelings might be swaying you one way   but you know the facts are pointing in another direction except in really crucial situations   you ll follow the facts over the feelings in a situation    you hate the idea of compromising your values what few people know except those closest to you is that you have a deep set of unchangeable values you know what you believe to be right and wrong and you won t compromise that for anything you strive to stay true to your sense of integrity regardless of what the crowd is doing or what is popular at the moment    change makes you anxious you prioritize a carefully crafted routine that you can count on no matter what life throws at you you crave the familiar   the quiet   and the sense of continuity that comes from having a set schedule unexpected changes make you nervous and rattled    you hate clashing sensory details being in bright   chaotic environments or being around people who are wearing clashing patterns can make you feel uneasy and queasy you like the things around you to be organized   calm   and aesthetically pleasing when the details around you clash   you have an insatiable urge to fix them this can make you seem a little obsessive and nitpicky to people who don t share your tendencies 
infp,hello everyone   i m new here i decided to join the forums to hopefully get some opinions on something that  s been going around my mind for some time edited out for privacy reasons too many details so the deal is while i try to come to terms with my own issues   is this behaviour normal for <type>s    what  s your take    i m obviously not asking people to guess what he  s thinking   but i m very much confused 
infj,hi   female <type> here i recently started doing online dating apps it started great at first but i had trouble connecting with men i m not sure if it was my problem or theirs i realized i m reluctant to bridge personal topics   so my conversational starters are often about their work   faith religion   or some intellectual discussions which i enjoy by the way i m also very serious   and not very upbeat and sweet and since most guys there do n t ask questions first   i subconsciously take the lead to keep the convo going but it never lasts long most of them end up not continuing the conversation and leaving on last reply which   if you are like me   is equal to a not interested and i m not really invested to push for it or i stop talking with them because i do n t feel the mutual interest to keep the conversation going since they do n t really try that much have you had similar experiences    
istj,any <type>  s one got a story to tell about a situation that you experienced and either regretted or are proud of that might even changed you for the better or worse i hope this story is n t violating tos of pc because of drug reference the following occurred about   years ago for me i feel proud of a situation and maybe a little regret where i went with some friends         to play disc golf since they asked me we played some then they  d gather in a secluded area and sat around and then they started to light up a bong   shocked i did n t know what to do so i just stayed with them and kindly rejected a puff or what ever you do with it because i did n t want to touch something like that a few even told me something like  class good for you  or  i wish i could be like you  kitteh roud after finishing our game and left i did n t know if i should have called the police or told one of the teachers guidance concealer which i did n t do anything because i did n t know what would have happened to me   our friendship or what not i figured out that day what       was   i usually tell people the same thing about cigarettes alcohol that i do n t smoke or have any and i usually get the same response once in a while that they wish they could be like me or are proud that i do n t 
enfp,saw oppenheimer last night i think it is nolan s masterpiece it was so well told   brilliant in telling   in acting   visualization   the works what a great way to tell this story   that he was already getting judged by others made it so that i didn t have to worry about judging him myself   but could see why the decisions made were made and that the consequences were felt by most of those involved i wanted to see the barbie movie this morning   but my girlfriends and i are gonna try for next week greta gerwig hopefully won t disappoint a fellow <type> i never touched barbie s growing up i hate the smell of plastic i don t think nostalgia is a requirement 
istj,hello <type>s     i was hoping some of you could give me some advice i am an <type> who after having broken up with a controlling and boundary pushing ex two months previous i went on a blind date    my first      with an <type>    who has had very bad luck dating    through a mutual friend at first i found him a bit robotic and very shy   he would n t take the lead on many conversations   regardless i asked him out on a second date at which point i said i feel a spark   but i do n t think it  s all the way there   sorry   but in hindsight i was searching for the wrong traits fast forward a few months and we  ve stayed in contact and the more i get to know him the more we get on really well   i had always valued his sense of duty   reliability   good work ethic and honesty and now he was coming out of his shell i liked him more and more we decided to meet up again last week and had a lovely time out and then went back to mine to watch some films he then started making a move on me   we do n t have sex but done everything in between which i was not expecting   i wanted to tell him how i felt but thought it best to let things sink in and tell him next time i see him which would of been later this week during the weekend though he texts me saying  i  ve been thinking about the other night   i do n t think it should happen again and we should stay friendly sorry i m not in the right frame of mind  i explained to him that that  s okay and i m here if he wants to go into specifics and talk about things   i told him i was going to tell him later on in the week that i did see us more than friends and that at first i could n t make sense of my feelings but i have now and i think we are compatible and that i jumped the gun a bit on our second date he said  that  s okay i just need time to sort myself out before making any decisions  he  s very very stressed from work   sleep deprived and i know things have been vague between us which i know <type>s do n t like but i was wishing to clarify those feelings soon i do n t know how to interpret those messages   should i push for specifics so i can perhaps help him with what  s going on or let him have his space    we are still talking to each other but at a far slower pace i still want to make this work but i feel like i may have missed the chance   i feel like we still need to have a proper conversation about what  s going on   and i want to reconfirm my feelings for him properly but i do n t know when  s best to do that   and as a call   a voice note   a text    he  s too shy to ever bring anything up like this to me   i usually have to make the first move any <type> perspectives would be greatly appreciated on how to navigate the situation   thank you 
intj,hi everyone   been reading for a bit the forum and wanted to ask as the title says for some advice   i hope this is the correct place so   i  ve been with my gf for about   months for a little backstory   we met because mutual friends got to know each other at first the   of us played video games and to get to know each other   and after that i added her to discord we talked more and more each day and get to know each other   about our hobbies   what we studied and all that during our talks on discord the mbti was mentioned and she told me that she was <type> and i talked to her that i had as a result <type> <type>    i m more as a feeler but i m not sure which one i am lol    eventually we get to know more each other and started to really like her   we get on dates and be more comfortable with each other i noticed that she was very touchy   with hugs and kisses   and very open in our conversations and in person we start our relationship and everything was very good and having a good time   but one time she mentioned to me that she was thinking on returning to her city where her parents live to study a masters and even more to ask if she could work remotely due to some problems within her work i have to say she is very focused on that part professionally i showed to her my support and that i would be fine even at a long distance   we planned more of our future as a relationship even with the distance and the hopes to move together later on but as the date that she was going to fly to her city   i noticed that she was a bit more distant   i thought that it was with all the things and changes to come and did n t show any concern i was still supporting her fast forward   i noticed that she was more and more distant we talk mostly by text but mostly phone calls or anything i was mostly initiating and that was starting to get me to feel a bit anxious and insecure i talked about to her the change of it   and she responded to me that she was starting to reconnect more with friends and her family   as well her work was starting to become more busy and appreciated the concern because she understood that she can forgot to respond texts or be a bit of absent on some of her friendships for example i thanked her response and was a bit more relieved but still sometimes i m a bit frustrated that mostly i need to initiate the contact or to think that if i do n t do anything or ask or something we would n t even talk or anything it  s not just the distance but the connection that i m a bit worried one personal thing is that my previous relationship was a bit unstable like discussions and be with the emotions all over the place and with her it has been so   stable    so am i just not accustumed and everything is good    would like to ask for some advice on how to navigate or be more conscious with her   what can i do more or do less    thanks   
estp,i m a    year old college student and an <type> i have started to get feelings towards my male <type> friend and i m not sure what to do about it he is very outgoing   kind and always the life of the party i feel very calm and peaceful when i m around him because he is always looking for fun stuff to do and does n t stress about life like i do and overthink and analyze everything he  s a bit of a man whore    not judging people who like to hook up live your life    but he has mentioned how he might want something more at some point he  s always been super sweet to me and gotten me out of the house when i m in one of my what is life moods and i feel we really have a strange connection and understanding even though we are so different he is athletic and outgoing and involved in so much and i m kind of a cliche <type> who loves to read and write and do artsy stuff    i do like to go out and live it up too but not quite to the same extent         i love to think about people and feelings and can talk for hours about life but he is n t very into that kind of stuff and just prefers to stick to reality and do exciting things in the real world he has flirted with me but i m not sure if he means anything by it   we are good friends and he kind of flirts with everyone i do n t want to ruin a great friendship that has brought so much excitement into my life but i ca n t stop thinking about him and i do n t feel this way very often i m just afraid if we start something he would get bored of me and leave me heartbroken and this friendship would be done for good do you think it  s a disaster waiting to happen if an <type> and <type> date    how do you <type>s feel about <type>s    
intj,there  s a thread like this in the <type> forum   and i thought it would be beneficial here it might help clear up some preconceived notions and stereotypes of <type>  s while also reducing some unnecessary threads so here   any type can ask a question any <type> can answer but remember   we are people too mellow we eat   sleep   and piss like everyone else so ask away   
intj,i was really interested to know to what extant the contrast between the <type>  s and <type>  s inferior se reaches   since they  re both the same in terms of the ni se axis   but they have the small different between fe te and fi ti   so how would you describe your relationship with inferior se    
intj,<type> here met this <type> online and we clicked real fast the chemistry was instantaneous then we started talking on the phone he used to call me every single day and keep me on the phone for hours he used to text me every single day as well i am suppose to meet him in real life later this summer in the beginning he was very direct and clear and said that he wants to actively meet and date me   and i concurred two months into knowing each other   he sent me a heartfelt message saying he  s never had a such a quick depthy connection with someone before in his life and how much he loves our connection   and he told me it  s hard for him to say this to someone however   all of a sudden he became really distant and stopped talking to me so i directly sent him a message and asked him what  s up    are you no longer interested or something    how come i never hear from you anymore    i even asked him on two separate occasions if he  s seeing someone right now and he does n t feel right talking to me   he needs to tell me because i do n t like talking to guys who are already seeing someone else   and he said it  s not the case he said that he  s been working a lot   his living situation is hell   his back is hurting him   etc what is strange is that i see him logged on facebook a lot he shows as active on my messenger app he sure is sooo busy   i m getting honestly worried and anxious   and i m not sure if i should take his word for it why he does n t talk to me anymore we grew very close to each other   it does n t make sense for him to stop talking to me all of a sudden did i get boring to him    why is he so quiet all of a sudden    what could be the reason    he could n t get enough of me for two months straight 
infp,this is the long and awaited thread for non <type>s ask us whatever you want to know or just come and chat with us we  re very friendly   
estp,i  ve seen <type> <type> relationships whether romantic and platonic   but im focusing on romantic ones for now that have made me either burn with envy at their ability to find the love and understanding that they have   the kind that makes me go that thats love thats what i want they just click and its so unfair to the rest of us rofl orrr they have that relationship from the depths of hell which literally makes me fear love and go yeah   love is bullshit   stick to the single life lmao   u dont need that heartbreak and pain lol what the fuck    ive heard that this goes for <type> and <type> relationships too   in terms of opposites attract hmm should make a thread for that in a moment anywayz   what are ur experiences with relationships between <type>s and <type>s    
intj,please help     i want to know more about how you guys think   we just reached a   year mark around a month ago we are pretty compatible and happy with each other whenever we are together we were in a long distance relationship and i would drive to see hime twice a month and stay at his place over the weekend as of lately   we have been arguing a lot more   mostly when we are far apart and have to call each other we argued mostly because i was anxious due to his texting frequency has gone down quite a bit since the start of the relationship and it concerns me that his feelings for me might have changed after the recent argument   he said to stop texting each other he would like some time and space to think as he isn t sure if we are right for each other or not and declare of breaking up but for now he said he would get back to me but also said if i am completely sure that i want to know his decision after some time has passed   which confuses me with his previous statement of just breaking up for now i know for a fact that he cares for me a lot and so do i after some time of contemplation and think back about what could have gone wrong   i texted him and tell him all of the things that i could have done better and offer lots of solution to accommodate his difficulty in the relationship   including moving closer to him and working on my anxious side we have a snap streak going on and he wants to continue the streak so we still sending pictures so there is still somewhat of a contact we also still share each other the location one more thing that i am hopeful about in this situation is that he told me he has done better in one of the aspect that we had problem out of nowhere he politely told me again that he want some time and the he just not gonna forget about me so just let him have some space and is trying to think after i texted him all of the solutions and the fault that i made to him   i am not texting him anymore cause i already tried my best to tell him how we can work on things as best as i could i decided to wait for him but i would like to ask everyone to understand more about the ambiguous behavior and do you think if we have a chance of reunion    i am also confuse if he still care for me so much   then why can t it be a break but a break up for now       thank you for your insight 
entp,i mean   really   what did you expect    happy i  ve noticed that there are a lot of ask a a question threads in the other forums   but nobody seems to want to ask an <type> a question that  s probably because you know you  re unlikely to get a serious or useful answer so now you can ask an <type> a question   with the full understanding that whatever you get as a response will be witty   sarcastic and less than totally accurate and   you know   somebody might actually give you a valid answer if they feel like it 
isfp,so i  ve been trying to figure out if i m a <type> instead of an <type> any advice or any differences that you notice    i feel like i focus a lot on fi and i think i m intuitive but i think i might be using ni instead of ne 
istj,hypothetically speaking if you had to choose would you rather lose all the memories    verbal kinetic emotional etc    that you have now but you re able to create new ones for the rest of your life or to keep all the memories that you have created but unable to create new ones after a    hours time span    sent from my iphone using tapatalk
esfp,never mind just delete this post   i overesmiated myself and no one would read such a long post 
enfp,i have a really bad death stare   to the point where people around me give me looks that suggest they think i m doing it on purpose because i do n t like them or i m having a bad day the truth is my face just falls this way naturally and for me to smile or at the very least not have a death stare would require consistent thought as <type>s   how does this come off to you   specifically in the context of people you do n t know giving you a death stare or seeing someone with one that is n t necessarily paying attention to or focusing on you    obviously   if you know an <type> that has one and you  re friends or in a relationship with them   things are going to be different   but from the perspective of a total stranger   i  d like to know how it registers with your type 
istj,hi guys   i have been in a friends with benefits situation with an <type>   whom i have liked since january we never ended up dating because back in jan   he said we have different beliefs when is comes to marriage and kids he did n t see himself committed where else i do we are both      so we kept it casual    i has also just come out of a    year abusive relationship      it was finally refreshing to be with someone that i can get along and feel like home with i am <type>   i feel a lot   he does n t have to say much but i do understand his emotions it  s like we communicate through our eyes not words he does know how i feel about him   because in feb i confessed about my feelings and then since we decided to not date   i went my separate ways a month later he messaged me asking how i was   and we started talking again i also realised i was n t ready for a relationship back in jan feb and i was still healing from my past relationship so decided   casual is the best option now come to july   we met after i was on holiday for   weeks and he texted me daily during my holiday    altho i initially told him let  s take a break from talking    after i met him   we ended up
entj,hey everyone   new poster here so i apologize if there are threads similar to this one most entries about <type>  s state that once their decision is made to break up with a partner   it  s final and there  s no looking back i just wanted to know what goes on in your heads when it  s over    especially if you were in a serious relationship and they were your first true love    from what i understand   <type>  s tend to not be sentimental and move on fairly quickly    do you guys ever think about your ex  s and if so what triggers that train of thought    places   songs   dreams   etc       how often do you think of them and how long does it take you guys to get over them    i know it varies from relationship to relationship and why you break up so i guess i  ll add some background as to why i m asking my boyfriend and i had been dating for a year and   months long distance and i was his first girlfriend he is fairly religious so he wanted to wait until he met someone really special at the pinnacle of our relationship he would baby me all the time   talk about our future and how he wanted to take care of me we  ve met each other  s parents and friends   went on short trips together and would fly to see each other every now and then we  ve had our fights but in the end we usually took them as signs of growth it was n t until i became really depressed    being far away from my friends and family and all    that things started getting a little messy initially we broke up because i became more needy and he told me he did n t know how to take care of me anymore if you are an <type> and broke up with your girlfriend   have you ever gotten back together with her    do you guys still have a sweet spot for that extra special someone    how do you guys move on so well    i m an <type> <type> so i m a very sentimental hopeless romantic type of girl 
estp,hi   finally know i am a <type> thought i was a <type> etc etc freakin so i dont know intuition    too late thou    plus now what a bummer but still lived as a <type> beer and all 
istj,i ve been in sexual relationship with a guy since      i think he s still attracted to me because he opens my pictures quite a few times when i send him about   months ago   he told me he s back together with his ex   and i don t know if it s his ex wife or girlfriend   and i still don t know if they are together as this is long distance i bought a plane ticket to see him next week because it seemed apparent he was with someone when he was with me and is pretty open flexible i m at loss about what to do it s hard for me to want to be in a relationship with anyone because i ve seen too much cheating in my life however   it s been a year since i ve seen him   and there s this void i miss going over there and i have all this lingerie i haven t worn and don t want to throw away i don t ever think i can find anyone who will do it for me like he did or has made me feel so wanted before it s hard for me to want to be in a relationship with anyone because i ve seen too much cheating in my life however   it s been a year since i ve seen him   and there s this void i miss going over there and i have all this lingerie i haven t worn and don t want to throw away i don t ever think i can find anyone who has ever made me feel so wanted before    i ve only had one friend and she lives out of state    i wanted to ask an <type> this because i am an <type>   and there were characters in movies i could really relate to when they were dealing with grief before i discovered my type   i could relate to a lot of characters in movies that i found out were <type> i wanted to ask an <type> this because i am an <type> before i learned type   i identified with many characters in movies deal with grief in the same way as i do   and they seem to be typed as <type> the older guy in up who continues to sit on his chair because he can t get over the death of his wife the king at the end of lord of the rings return of the king who sits there and feasts on tomatoes because he doesn t know how to move past the loss of his son and impending destruction of the kingdom the captain of the titanic who literally can t function after they hit the iceberg    my ability to use te has gone out the window    the guy who hides the family in the quiet place who still continues to look at photos of his wife and internalizes everything basically   i could relate to a lot of these characters before i knew type i don t think i can ever move on there s just too many memories   but i don t like feeling like this it s been so hard and i ll randomly start crying in front of people   and i can t focus    i ve spent over   hours trying to draft this    i don t care about money   can t remember anything and couldn t function and had to leave work because i can t guide myself through i don t want it to be like those movie examples anyone been in a situation where they were able to deal with a loss effectively    i only have one close friend   and she s out of state   and i haven t been talking to her much because this has been on my mind too much 
istp,hello everyone   sorry   y all it  s long and it  s full of <type>ness   hope you <type>s do n t get discouraged from reading laughing i m currently dating an <type> and i m an <type> type     we  ve only been dating for   months however   i feel incredibly one sided in this relationship i put a lot of effort    showing a lot of physical affection   words of affirmation   giving him gifts   etc      and when a problem arises for me   i try to communicate and find a common ground that makes both of us happy i feel like i m the only one putting any input into the problems   i  ll ask him what he thinks and he  ll say i do n t know i thought you guys were suppose to be fixers lol   he has an incredibly lazy and stoic demeanor and for the most part   i just assume he  s lazy because he never really does anything i propose   such as making any date plans to hang out with me in the future    i know you guys are known to be bad at this    but there will be many times he calls and ask to hang out and i m busy i find it incredibly selfish   he will just not ask for another day or anything and when i once felt i wanted to spontaneous and selfish and just showed up at his place without telling him and he said i was being inconsiderate    i agree   but literally do n t care   trying to be him for a day      and i get so tired being the initiator all the time   i just do n t even suggest an alternative anymore i feel like not a priority in his life   i feel taken advantaged of   and considering i m incredibly emotional   i feel emotionally starving and it  s been so unhealthy for me mentally   cause i m constantly trying to create turmoil to get attention because communicating does n t seem to work even when we talk about problems   he apparently does n t have any problem with me   but i have so many problems with him   but when we talk about it   he just never helps he listens   i know   but he does n t say anything and he does n t do anything to change anything i keep hearing you guys express it through action but he does n t really do much he  s pretty physically affectionate but i just think that ties in with sex he also sleeps alot when i m around   so quality time is n t really quality to me he occasionally smokes pot from what he says but i know potheads go to sleep alot but maybe it just depends on the person definitely does n t say anything romantic   i have to force it out of him by asking him do you like me like   times he will also hang out with his friends and get drunk alot   and will not text me all day night   it  s not the most important thing but it does make me feel undervalued in his priority list   considering everything else he has or well has n t done i get worried pretty easily   i  ve had alot of traumatic experiences with death of important people   so i really appreciate them updating me or at least telling me they  ll go mia he  s been better about it but i honestly dont think i have given this relationship enough time especially for an <type> i do n t know if i need to be more patient or just really cut this relationship   it  s been incredibly draining trying to carry his ass and leading this relationship   it  s like i m doing all the hardwork and he  s just behind me while i cut the obstacles in front of us also he  s incredibly broke   so we ca n t really go out and experience a lot of things so i try to pay from him once in a while but i felt so taken advantaged of   i just did n t feel good doing it anymore i  ve suggested to be fwb   see other people   instead of working towards a serious long term relationship or possibly an open relationship   so he does n t have to feel the pressure of what i expect in a relationship as much   but he  s highly against it and only wants us to see each other only i have no doubt he  s honest and faithful but it  s like he  s living a single lifestyle while wanting a girl with him without any obligations priorities responsibility of a partner it  s incredibly frustrating i give him a good amount of space cause i enjoy mines as well   but literally   if i do n t ask to hang out or just spontaneously do it   he will rarely ask how can this help maintain a healthy and exciting relationship       i also do n t know why he does n t just let me go   whenever i try to break up with him   he always sweet talks me into forgiving him and giving him another chance and resumes his unreliable and uncertain ways ugh   i just feel like we are so incredibly incompatible and my communication does n t get through to him and i m pretty direct i  ve asked people around me for their opinions and they all say to dump him because i deserve a lot better   but i think they  re biased cause they care for me so i want to see you <type>  s perspectives on his behaviors around me and i guess judge mines and what i can do better to accommodate to him but also be able to get more emotionally from an <type> i m not sure if i have anymore patience and literally just want to disappear and ignore his calls texts maybe just in spite of how i feel with him when he goes mia on me and leave the relationship at that i m really trying to save this relationship but it  s been really hard   he has n t proven to me that he  ll be a reliable partner in times of need   i mean he could just be too immature   he could also be too shy and needs lots of time to commit to that   he can also not be as interested enough to think it  s worth of an effort   etc he does n t even feel bad in this relationship and i am feeling like shit he fucks from time to time thoughts    maybe i just ca n t see the big picture or see the little changes that are happening    i have no fucking idea   i m confused   annoyed   and frustrated please and thank yous   other personality types are welcome to chime in too   
infp,anyone ever have something happen that you just have to share with someone    or have a random thought or idea that you feel like putting out there    or do you simply feel like rambling or ruminating    well   here  s a place to make it known if there is n t a thread for it   go for it here   anything and everything is welcome and encouraged 
istp,hi fellow    likely    <type>s   i  ve been trying to sort it out my mbti   i get <type> on tests and a couple people also agreed with <type> as type however   i cant help to get the feeling that my cognitive functions are a bit off for an <type> cognitive process level of development    preference   skill and frequency of use    extraverted sensing    se               good use introverted sensing    si               excellent use extraverted intuiting    ne               average use introverted intuiting    ni               limited use extraverted thinking    te               good use introverted thinking    ti               good use extraverted feeling    fe             unused introverted feeling    fi               excellent use click to expand anyone here with similar results    is it possible this is a mistype    if so which type would be more likely for me    
